"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 10- 26","3,841.00","3,841.00","3,897.50","3,824.25","2.12M","-0.76%"
"2022- 10- 25","3,870.25","3,803.25","3,874.25","3,790.00","1.84M","1.60%"
"2022- 10- 24","3,809.25","3,771.00","3,822.00","3,736.50","2.11M","1.20%"
"2022- 10- 21","3,764.00","3,677.75","3,773.25","3,641.50","2.68M","2.41%"
"2022- 10- 20","3,675.25","3,708.00","3,748.00","3,666.25","2.40M","-0.86%"
"2022- 10- 19","3,707.25","3,759.75","3,774.25","3,676.75","2.35M","-0.68%"
"2022- 10- 18","3,732.75","3,706.25","3,777.25","3,697.25","2.75M","1.18%"
"2022- 10- 17","3,689.25","3,591.00","3,702.50","3,590.50","1.95M","2.55%"
"2022- 10- 14","3,597.50","3,680.25","3,733.75","3,591.25","2.73M","-2.29%"
"2022- 10- 13","3,681.75","3,596.25","3,697.75","3,502.00","3.29M","2.60%"
"2022- 10- 12","3,588.50","3,607.00","3,635.25","3,585.50","1.95M","-0.30%"
"2022- 10- 11","3,599.25","3,624.75","3,653.25","3,579.00","2.40M","-0.72%"
"2022- 10- 10","3,625.25","3,638.75","3,667.50","3,600.00","2.02M","-0.77%"
"2022- 10- 07","3,653.25","3,745.75","3,770.50","3,632.50","2.24M","-2.76%"
"2022- 10- 06","3,756.75","3,795.75","3,819.50","3,750.00","2.16M","-0.98%"
"2022- 10- 05","3,794.00","3,801.00","3,820.00","3,734.00","2.09M","-0.24%"
"2022- 10- 04","3,803.25","3,696.50","3,808.75","3,686.25","2.38M","3.06%"
"2022- 10- 03","3,690.25","3,593.25","3,711.75","3,571.75","2.32M","2.46%"
"2022- 09- 30","3,601.50","3,656.50","3,693.75","3,595.25","2.98M","-1.44%"
"2022- 09- 29","3,654.25","3,730.25","3,736.00","3,622.00","0.40K","-2.08%"
"2022- 09- 28","3,732.00","3,668.50","3,751.25","3,613.00","2.78M","1.94%"
"2022- 09- 27","3,661.00","3,668.00","3,733.00","3,635.25","2.96M","-0.25%"
"2022- 09- 26","3,670.00","3,705.25","3,730.50","3,657.50","0.03K","-1.05%"
"2022- 09- 23","3,709.00","3,777.25","3,783.25","3,660.25","2.91M","-1.67%"
"2022- 09- 22","3,772.00","3,794.00","3,833.00","3,763.50","2.58M","-0.90%"
"2022- 09- 21","3,806.25","3,878.75","3,925.25","3,792.00","2.44M","-1.72%"
"2022- 09- 20","3,872.75","3,923.00","3,936.25","3,843.25","2.36M","-1.14%"
"2022- 09- 19","3,917.25","3,889.50","3,927.00","3,846.25","2.10M","1.19%"
"2022- 09- 16","3,871.24","3,888.50","3,888.50","3,846.00","44.59K","-0.79%"
"2022- 09- 15","3,902.00","3,955.00","3,959.50","3,888.00","438.92K","-1.15%"
"2022- 09- 14","3,947.50","3,936.75","3,962.75","3,911.25","662.60K","0.41%"
"2022- 09- 13","3,931.25","4,118.25","4,158.00","3,919.75","1.42M","-4.37%"
"2022- 09- 12","4,110.75","4,077.25","4,119.75","4,062.25","1.72M","1.07%"
"2022- 09- 09","4,067.25","4,010.25","4,077.25","4,005.75","1.68M","1.54%"
"2022- 09- 08","4,005.50","3,980.00","4,011.50","3,942.75","2.36M","0.64%"
"2022- 09- 07","3,980.00","3,907.50","3,988.75","3,883.50","1.96M","1.78%"
"2022- 09- 06","3,910.50","3,929.00","3,963.25","3,886.75","2.36M","-0.72%"
"2022- 09- 05","3,939.00","3,932.75","3,946.00","3,918.75","231.16K","0.15%"
"2022- 09- 04","3,933.00","3,928.75","3,933.75","3,915.50","24.15K","0.22%"
"2022- 09- 02","3,924.50","3,967.50","4,019.25","3,906.00","2.51M","-1.11%"
"2022- 09- 01","3,968.75","3,958.00","3,971.25","3,903.50","2.21M","0.31%"
"2022- 08- 31","3,956.50","3,987.25","4,018.25","3,953.00","2.37M","-0.78%"
"2022- 08- 30","3,987.50","4,035.75","4,072.75","3,964.50","2.56M","-1.09%"
"2022- 08- 29","4,031.25","4,024.00","4,064.00","4,006.75","1.96M","-0.70%"
"2022- 08- 26","4,059.50","4,198.25","4,217.25","4,042.75","2.24M","-3.37%"
"2022- 08- 25","4,201.00","4,148.75","4,202.75","4,143.00","1.64M","1.41%"
"2022- 08- 24","4,142.75","4,128.25","4,158.50","4,110.75","1.35M","0.30%"
"2022- 08- 23","4,130.50","4,147.00","4,161.75","4,118.00","1.58M","-0.26%"
"2022- 08- 22","4,141.25","4,221.00","4,221.50","4,131.50","1.72M","-2.13%"
"2022- 08- 19","4,231.50","4,287.00","4,288.00","4,220.75","1.70M","-1.28%"
"2022- 08- 18","4,286.50","4,279.50","4,295.50","4,258.00","1.37M","0.23%"
"2022- 08- 17","4,276.75","4,309.25","4,315.00","4,255.00","1.64M","-0.72%"
"2022- 08- 16","4,307.75","4,294.50","4,327.50","4,278.75","0.18K","0.22%"
"2022- 08- 15","4,298.25","4,277.00","4,304.75","4,249.00","0.14K","0.40%"
"2022- 08- 12","4,281.00","4,219.25","4,282.75","4,208.25","1.30M","1.69%"
"2022- 08- 11","4,209.75","4,210.75","4,260.50","4,202.75","1.60M","-0.01%"
"2022- 08- 10","4,210.00","4,128.75","4,213.50","4,113.75","1.63M","2.07%"
"2022- 08- 09","4,124.50","4,148.50","4,155.00","4,113.00","1.28M","-0.42%"
"2022- 08- 08","4,141.75","4,149.75","4,188.00","4,129.25","1.54M","-0.12%"
"2022- 08- 05","4,146.75","4,152.00","4,166.25","4,103.75","1.72M","-0.13%"
"2022- 08- 04","4,152.25","4,150.25","4,173.25","4,136.00","1.25M","-0.10%"
"2022- 08- 03","4,156.25","4,097.00","4,170.00","4,084.50","1.70M","1.53%"
"2022- 08- 02","4,093.75","4,119.75","4,143.00","4,080.50","1.89M","-0.65%"
"2022- 08- 01","4,120.50","4,137.50","4,147.25","4,097.00","1.78M","-0.31%"
"2022- 07- 29","4,133.50","4,105.00","4,144.00","4,081.00","1.92M","1.47%"
"2022- 07- 28","4,073.50","4,022.00","4,111.00","3,994.50","2.01M","1.22%"
"2022- 07- 27","4,024.50","3,939.25","4,042.75","3,938.75","1.74M","2.58%"
"2022- 07- 26","3,923.25","3,959.00","3,964.50","3,913.25","1.59M","-1.18%"
"2022- 07- 25","3,970.00","3,967.75","3,988.75","3,946.00","1.49M","0.13%"
"2022- 07- 22","3,965.00","3,988.00","4,016.25","3,941.50","1.74M","-0.91%"
"2022- 07- 21","4,001.25","3,954.00","4,004.75","3,930.25","1.82M","0.98%"
"2022- 07- 20","3,962.50","3,947.00","3,977.25","3,922.25","1.73M","0.63%"
"2022- 07- 19","3,937.50","3,838.50","3,948.00","3,834.00","1.61M","2.71%"
"2022- 07- 18","3,833.75","3,878.50","3,909.50","3,820.25","1.44M","-0.81%"
"2022- 07- 15","3,865.00","3,797.75","3,868.25","3,780.25","1.52M","1.89%"
"2022- 07- 14","3,793.25","3,795.75","3,806.25","3,723.75","1.92M","-0.30%"
"2022- 07- 13","3,804.50","3,825.00","3,873.00","3,752.00","2.16M","-0.50%"
"2022- 07- 12","3,823.75","3,862.00","3,876.50","3,804.75","1.64M","-0.86%"
"2022- 07- 11","3,856.75","3,900.00","3,900.75","3,850.00","1.49M","-1.14%"
"2022- 07- 08","3,901.25","3,897.00","3,922.00","3,868.00","1.49M","-0.10%"
"2022- 07- 07","3,905.00","3,853.75","3,914.25","3,832.50","1.31M","1.47%"
"2022- 07- 06","3,848.25","3,838.00","3,875.00","3,808.75","1.68M","0.37%"
"2022- 07- 05","3,834.00","3,828.50","3,857.75","3,744.00","0.16K","-0.33%"
"2022- 07- 04","3,846.75","3,812.00","3,855.75","3,793.25","169.38K","0.91%"
"2022- 07- 03","3,812.00","3,827.75","3,827.75","3,809.75","12.01K","-0.40%"
"2022- 07- 01","3,827.25","3,782.00","3,833.50","3,744.50","1.75M","1.00%"
"2022- 06- 30","3,789.50","3,822.75","3,825.00","3,741.25","2.39M","-0.83%"
"2022- 06- 29","3,821.25","3,828.25","3,840.00","3,801.25","1.72M","-0.11%"
"2022- 06- 28","3,825.50","3,911.25","3,950.00","3,821.75","1.79M","-2.00%"
"2022- 06- 27","3,903.75","3,915.00","3,948.00","3,892.50","1.50M","-0.32%"
"2022- 06- 24","3,916.25","3,785.25","3,919.75","3,781.25","1.56M","3.07%"
"2022- 06- 23","3,799.75","3,761.25","3,805.75","3,735.00","1.61M","0.98%"
"2022- 06- 22","3,762.75","3,766.25","3,805.50","3,693.25","1.66M","-0.13%"
"2022- 06- 21","3,767.75","3,684.00","3,783.75","3,661.50","1.57M","1.37%"
"2022- 06- 20","3,717.00","3,705.75","3,724.50","3,662.25","243.02K","0.31%"
"2022- 06- 19","3,705.50","3,683.75","3,707.50","3,683.75","17.35K","1.14%"
"2022- 06- 17","3,663.76","3,677.50","3,710.75","3,665.75","40.26K","-0.12%"
"2022- 06- 16","3,668.25","3,794.25","3,828.75","3,639.00","544.03K","-3.19%"
"2022- 06- 15","3,789.25","3,740.00","3,839.00","3,720.25","0.17K","1.40%"
"2022- 06- 14","3,736.75","3,758.25","3,805.00","3,705.25","1.34M","-0.37%"
"2022- 06- 13","3,750.50","3,870.75","3,876.50","3,732.50","2.16M","-3.81%"
"2022- 06- 10","3,899.00","4,025.25","4,029.50","3,895.25","2.12M","-2.92%"
"2022- 06- 09","4,016.25","4,116.00","4,144.25","4,014.75","2.02M","-2.38%"
"2022- 06- 08","4,114.00","4,150.75","4,160.00","4,105.25","1.71M","-1.08%"
"2022- 06- 07","4,158.75","4,122.00","4,164.00","4,076.00","1.68M","0.93%"
"2022- 06- 06","4,120.50","4,110.50","4,168.25","4,104.50","1.46M","0.33%"
"2022- 06- 03","4,107.00","4,177.75","4,189.00","4,096.75","1.53M","-1.63%"
"2022- 06- 02","4,175.25","4,097.75","4,179.00","4,072.25","1.51M","1.86%"
"2022- 06- 01","4,099.00","4,138.50","4,165.00","4,071.50","1.91M","-0.78%"
"2022- 05- 31","4,131.25","4,164.50","4,202.25","4,102.75","2.22M","-1.11%"
"2022- 05- 30","4,177.75","4,167.25","4,202.25","4,161.50","210.47K","0.25%"
"2022- 05- 29","4,167.50","4,165.75","4,173.00","4,157.75","13.14K","0.28%"
"2022- 05- 27","4,155.75","4,047.50","4,168.25","4,041.25","1.55M","2.47%"
"2022- 05- 26","4,055.75","3,972.25","4,073.50","3,960.50","1.49M","1.99%"
"2022- 05- 25","3,976.75","3,950.00","3,997.75","3,913.50","1.74M","0.92%"
"2022- 05- 24","3,940.50","3,951.75","3,954.50","3,872.00","2.02M","-0.79%"
"2022- 05- 23","3,971.75","3,910.50","3,982.25","3,906.50","1.74M","1.85%"
"2022- 05- 20","3,899.50","3,900.50","3,949.50","3,807.50","2.41M","0.04%"
"2022- 05- 19","3,897.75","3,916.50","3,943.50","3,856.00","2.32M","-0.64%"
"2022- 05- 18","3,922.75","4,091.25","4,095.00","3,905.50","2.20M","-3.97%"
"2022- 05- 17","4,084.75","4,002.00","4,091.50","4,000.50","1.72M","2.00%"
"2022- 05- 16","4,004.75","4,025.00","4,043.50","3,979.50","1.70M","-0.37%"
"2022- 05- 13","4,019.75","3,916.25","4,036.00","3,915.50","1.86M","2.36%"
"2022- 05- 12","3,927.25","3,939.75","3,961.75","3,855.00","2.38M","-0.08%"
"2022- 05- 11","3,930.25","3,990.50","4,050.50","3,923.75","0.16K","-1.66%"
"2022- 05- 10","3,996.75","3,993.25","4,065.50","3,953.00","2.25M","0.23%"
"2022- 05- 09","3,987.50","4,087.25","4,099.00","3,970.00","2.14M","-3.20%"
"2022- 05- 06","4,119.50","4,146.50","4,153.25","4,062.00","2.31M","-0.57%"
"2022- 05- 05","4,143.25","4,289.75","4,300.75","4,099.25","2.39M","-3.54%"
"2022- 05- 04","4,295.25","4,171.25","4,303.00","4,142.75","1.78M","3.02%"
"2022- 05- 03","4,169.25","4,145.50","4,195.75","4,129.00","1.68M","0.44%"
"2022- 05- 02","4,151.00","4,144.00","4,165.75","4,056.00","2.35M","0.57%"
"2022- 04- 29","4,127.50","4,244.00","4,279.75","4,118.75","2.12M","-3.64%"
"2022- 04- 28","4,283.50","4,213.00","4,303.50","4,182.50","1.80M","2.47%"
"2022- 04- 27","4,180.25","4,149.50","4,236.25","4,149.00","2.04M","0.23%"
"2022- 04- 26","4,170.50","4,294.00","4,303.50","4,136.75","2.02M","-2.85%"
"2022- 04- 25","4,292.75","4,259.00","4,296.50","4,195.25","2.28M","0.60%"
"2022- 04- 22","4,267.25","4,385.75","4,393.25","4,247.50","2.04M","-2.81%"
"2022- 04- 21","4,390.50","4,468.00","4,509.00","4,380.00","1.70M","-1.46%"
"2022- 04- 20","4,455.50","4,441.00","4,484.25","4,432.75","1.42M","-0.08%"
"2022- 04- 19","4,459.25","4,399.00","4,467.00","4,371.75","1.47M","1.65%"
"2022- 04- 18","4,386.75","4,390.00","4,406.25","4,355.50","1.15M","-0.02%"
"2022- 04- 14","4,387.50","4,438.50","4,455.75","4,385.00","1.40M","-1.23%"
"2022- 04- 13","4,442.25","4,396.75","4,449.50","4,384.00","1.25M","1.12%"
"2022- 04- 12","4,393.00","4,411.00","4,466.75","4,375.50","1.74M","-0.36%"
"2022- 04- 11","4,409.00","4,488.75","4,491.25","4,403.50","1.43M","-1.66%"
"2022- 04- 08","4,483.50","4,494.75","4,519.75","4,468.75","1.36M","-0.28%"
"2022- 04- 07","4,496.25","4,471.25","4,517.25","4,444.50","1.45M","0.46%"
"2022- 04- 06","4,475.75","4,526.25","4,528.75","4,444.50","1.80M","-0.98%"
"2022- 04- 05","4,520.25","4,576.25","4,588.75","4,507.75","1.30M","-1.26%"
"2022- 04- 04","4,577.75","4,538.25","4,580.00","4,527.75","1.03M","0.85%"
"2022- 04- 01","4,539.25","4,541.00","4,555.50","4,501.25","1.44M","0.19%"
"2022- 03- 31","4,530.75","4,599.00","4,614.25","4,526.25","1.65M","-1.42%"
"2022- 03- 30","4,596.00","4,621.25","4,627.50","4,574.75","1.21M","-0.64%"
"2022- 03- 29","4,625.50","4,570.25","4,631.00","4,565.25","1.35M","1.26%"
"2022- 03- 28","4,568.00","4,535.25","4,572.25","4,509.75","1.18M","0.69%"
"2022- 03- 25","4,536.50","4,516.25","4,539.00","4,493.25","1.25M","0.53%"
"2022- 03- 24","4,512.50","4,449.25","4,517.50","4,445.75","1.22M","1.46%"
"2022- 03- 23","4,447.50","4,504.00","4,514.00","4,444.75","1.34M","-1.28%"
"2022- 03- 22","4,505.00","4,456.75","4,514.75","4,433.00","1.21M","1.18%"
"2022- 03- 21","4,452.25","4,460.00","4,473.00","4,415.00","1.38M","0.00%"
"2022- 03- 20","4,452.25","4,465.00","4,465.00","4,451.50","17.75K","0.97%"
"2022- 03- 18","4,409.35","4,393.00","4,402.75","4,373.75","33.54K","-0.02%"
"2022- 03- 17","4,410.25","4,370.50","4,415.25","4,329.00","434.64K","1.20%"
"2022- 03- 16","4,358.00","4,257.50","4,376.00","4,246.25","722.60K","2.25%"
"2022- 03- 15","4,262.00","4,180.25","4,271.50","4,138.00","1.09M","2.16%"
"2022- 03- 14","4,172.00","4,216.00","4,254.50","4,160.75","1.44M","-0.70%"
"2022- 03- 11","4,201.50","4,258.50","4,335.50","4,198.00","1.65M","-1.31%"
"2022- 03- 10","4,257.25","4,279.00","4,282.25","4,207.00","1.75M","-0.42%"
"2022- 03- 09","4,275.25","4,153.00","4,298.25","4,152.00","1.66M","2.55%"
"2022- 03- 08","4,168.75","4,186.50","4,275.00","4,138.75","2.33M","-0.71%"
"2022- 03- 07","4,198.50","4,308.75","4,325.25","4,185.25","1.90M","-2.98%"
"2022- 03- 04","4,327.25","4,366.50","4,374.50","4,281.25","1.84M","-0.73%"
"2022- 03- 03","4,359.25","4,373.75","4,418.75","4,341.00","1.55M","-0.51%"
"2022- 03- 02","4,381.75","4,308.75","4,399.25","4,278.25","1.71M","1.81%"
"2022- 03- 01","4,303.75","4,367.50","4,399.00","4,275.00","1.87M","-1.47%"
"2022- 02- 28","4,368.00","4,299.50","4,385.50","4,251.50","2.19M","-0.27%"
"2022- 02- 25","4,380.00","4,266.75","4,384.25","4,227.50","1.95M","2.24%"
"2022- 02- 24","4,284.00","4,215.50","4,290.00","4,101.75","0.50K","1.47%"
"2022- 02- 23","4,222.00","4,310.75","4,345.50","4,212.50","1.91M","-1.81%"
"2022- 02- 22","4,300.00","4,324.25","4,391.25","4,250.00","2.59M","0.66%"
"2022- 02- 21","4,272.00","4,321.75","4,390.75","4,250.25","479.36K","-1.17%"
"2022- 02- 20","4,322.75","4,326.00","4,332.50","4,317.00","21.12K","-0.48%"
"2022- 02- 18","4,343.50","4,374.75","4,411.50","4,321.00","1.82M","-0.71%"
"2022- 02- 17","4,374.50","4,464.25","4,474.75","4,367.25","1.63M","-2.14%"
"2022- 02- 16","4,470.00","4,458.75","4,484.50","4,422.75","1.43M","0.12%"
"2022- 02- 15","4,464.50","4,393.50","4,468.00","4,381.75","1.52M","1.60%"
"2022- 02- 14","4,394.00","4,411.75","4,428.00","4,354.00","2.10M","-0.35%"
"2022- 02- 11","4,409.50","4,494.50","4,520.50","4,393.25","2.48M","-1.96%"
"2022- 02- 10","4,497.50","4,582.25","4,583.75","4,476.00","2.40M","-1.75%"
"2022- 02- 09","4,577.75","4,519.00","4,585.00","4,517.25","1.38M","1.45%"
"2022- 02- 08","4,512.50","4,484.00","4,523.75","4,456.25","1.46M","0.82%"
"2022- 02- 07","4,475.75","4,497.00","4,514.50","4,462.75","1.50M","-0.37%"
"2022- 02- 04","4,492.50","4,518.00","4,532.50","4,438.50","1.96M","0.53%"
"2022- 02- 03","4,469.00","4,545.75","4,548.25","4,462.00","1.80M","-2.36%"
"2022- 02- 02","4,577.25","4,552.00","4,586.00","4,535.25","1.62M","0.93%"
"2022- 02- 01","4,535.00","4,493.25","4,554.75","4,474.00","1.62M","0.68%"
"2022- 01- 31","4,504.25","4,423.50","4,507.75","4,395.50","1.85M","1.83%"
"2022- 01- 28","4,423.25","4,348.00","4,426.00","4,266.25","2.25M","2.44%"
"2022- 01- 27","4,317.75","4,345.25","4,422.00","4,263.25","2.30M","-0.55%"
"2022- 01- 26","4,341.50","4,308.75","4,446.25","4,294.25","2.42M","-0.17%"
"2022- 01- 25","4,349.00","4,402.75","4,406.75","4,276.50","2.48M","-1.24%"
"2022- 01- 24","4,403.75","4,389.00","4,427.50","4,212.75","3.85M","0.31%"
"2022- 01- 21","4,390.00","4,454.25","4,487.00","4,381.25","3.01M","-1.89%"
"2022- 01- 20","4,474.75","4,526.00","4,594.25","4,437.75","2.04M","-1.09%"
"2022- 01- 19","4,524.25","4,577.75","4,603.00","4,517.25","2.00M","-1.03%"
"2022- 01- 18","4,571.25","4,666.00","4,671.75","4,560.00","2.27M","-1.84%"
"2022- 01- 17","4,657.00","4,660.75","4,666.00","4,648.75","171.78K","0.01%"
"2022- 01- 16","4,656.75","4,671.25","4,671.25","4,655.00","17.47K","0.04%"
"2022- 01- 14","4,654.75","4,655.00","4,667.00","4,606.00","2.01M","0.06%"
"2022- 01- 13","4,652.00","4,719.25","4,736.25","4,642.50","1.82M","-1.36%"
"2022- 01- 12","4,716.25","4,704.00","4,739.50","4,695.00","1.58M","0.24%"
"2022- 01- 11","4,705.00","4,663.50","4,707.50","4,627.25","1.73M","0.92%"
"2022- 01- 10","4,662.25","4,671.25","4,681.75","4,572.75","2.23M","-0.12%"
"2022- 01- 07","4,667.75","4,695.00","4,705.75","4,653.75","1.62M","-0.42%"
"2022- 01- 06","4,687.50","4,692.00","4,715.75","4,662.00","1.86M","-0.11%"
"2022- 01- 05","4,692.50","4,783.50","4,788.25","4,689.50","1.86M","-1.92%"
"2022- 01- 04","4,784.25","4,785.25","4,808.25","4,764.50","1.39M","-0.04%"
"2022- 01- 03","4,786.00","4,771.00","4,791.25","4,747.50","1.32M","0.58%"
"2021- 12- 31","4,758.50","4,773.75","4,778.50","4,750.50","954.08K","-0.29%"
"2021- 12- 30","4,772.25","4,784.75","4,799.75","4,767.25","753.94K","-0.26%"
"2021- 12- 29","4,784.50","4,781.00","4,796.00","4,770.00","876.03K","0.13%"
"2021- 12- 28","4,778.50","4,780.50","4,798.00","4,770.50","954.52K","-0.08%"
"2021- 12- 27","4,782.25","4,717.00","4,784.25","4,713.25","898.70K","1.41%"
"2021- 12- 23","4,715.75","4,689.00","4,731.25","4,684.25","978.02K","0.63%"
"2021- 12- 22","4,686.00","4,641.75","4,690.50","4,622.25","1.10M","0.98%"
"2021- 12- 21","4,640.75","4,567.75","4,643.00","4,565.75","1.49M","1.80%"
"2021- 12- 20","4,558.50","4,612.00","4,621.50","4,520.25","2.10M","-1.68%"
"2021- 12- 17","4,636.46","4,674.25","4,677.75","4,629.50","34.79K","-0.69%"
"2021- 12- 16","4,668.75","4,711.50","4,752.50","4,651.25","435.99K","-0.87%"
"2021- 12- 15","4,709.50","4,637.75","4,715.00","4,611.25","673.19K","1.56%"
"2021- 12- 14","4,637.00","4,672.00","4,686.00","4,606.00","1.21M","-0.68%"
"2021- 12- 13","4,668.75","4,711.25","4,731.00","4,664.75","1.61M","-0.90%"
"2021- 12- 10","4,711.00","4,669.25","4,712.75","4,664.25","1.59M","0.94%"
"2021- 12- 09","4,667.00","4,697.25","4,706.00","4,662.25","1.59M","-0.68%"
"2021- 12- 08","4,699.00","4,695.25","4,712.00","4,671.75","1.42M","0.30%"
"2021- 12- 07","4,685.00","4,594.25","4,697.25","4,587.25","1.77M","2.07%"
"2021- 12- 06","4,590.00","4,542.25","4,611.75","4,531.50","2.03M","1.16%"
"2021- 12- 03","4,537.50","4,587.25","4,606.50","4,492.00","2.75M","-0.84%"
"2021- 12- 02","4,575.75","4,514.75","4,593.75","4,505.50","2.59M","1.49%"
"2021- 12- 01","4,508.50","4,587.50","4,650.75","4,497.75","2.67M","-1.26%"
"2021- 11- 30","4,566.25","4,657.25","4,667.50","4,557.00","2.85M","-1.82%"
"2021- 11- 29","4,651.00","4,589.00","4,669.75","4,588.75","2.01M","1.20%"
"2021- 11- 26","4,595.75","4,700.50","4,717.00","4,577.25","2.07M","-1.96%"
"2021- 11- 25","4,687.75","4,699.00","4,699.50","4,686.00","122.44K","-0.24%"
"2021- 11- 24","4,699.00","4,686.25","4,702.25","4,656.25","1.41M","0.22%"
"2021- 11- 23","4,688.50","4,686.00","4,695.50","4,649.00","1.87M","0.19%"
"2021- 11- 22","4,679.75","4,701.00","4,740.50","4,674.25","1.69M","-0.31%"
"2021- 11- 19","4,694.50","4,705.25","4,723.50","4,684.25","1.34M","-0.15%"
"2021- 11- 18","4,701.50","4,685.25","4,706.50","4,668.00","1.17M","0.33%"
"2021- 11- 17","4,686.25","4,696.50","4,701.00","4,679.25","1.06M","-0.21%"
"2021- 11- 16","4,696.00","4,680.75","4,709.75","4,670.75","1.04M","0.36%"
"2021- 11- 15","4,679.00","4,684.75","4,697.50","4,667.00","1.05M","0.02%"
"2021- 11- 12","4,678.25","4,647.00","4,685.50","4,643.75","1.16M","0.76%"
"2021- 11- 11","4,643.00","4,645.00","4,661.50","4,638.00","936.86K","0.02%"
"2021- 11- 10","4,642.00","4,674.75","4,680.25","4,625.25","1.64M","-0.77%"
"2021- 11- 09","4,678.25","4,690.75","4,700.50","4,663.25","1.29M","-0.34%"
"2021- 11- 08","4,694.00","4,678.50","4,707.00","4,676.25","1.00M","0.08%"
"2021- 11- 05","4,690.25","4,671.75","4,711.75","4,667.50","1.46M","0.36%"
"2021- 11- 04","4,673.25","4,651.50","4,676.25","4,650.75","1.17M","0.45%"
"2021- 11- 03","4,652.25","4,621.25","4,657.00","4,613.00","1.07M","0.62%"
"2021- 11- 02","4,623.50","4,605.75","4,627.00","4,593.25","980.83K","0.39%"
"2021- 11- 01","4,605.75","4,608.00","4,619.50","4,586.50","1.07M","0.19%"
"2021- 10- 29","4,597.00","4,577.00","4,603.50","4,559.25","1.42M","0.21%"
"2021- 10- 28","4,587.50","4,548.75","4,589.75","4,545.25","1.20M","0.95%"
"2021- 10- 27","4,544.50","4,563.75","4,576.75","4,543.75","1.26M","-0.45%"
"2021- 10- 26","4,565.25","4,564.75","4,590.00","4,560.75","1.26M","0.16%"
"2021- 10- 25","4,558.00","4,528.75","4,566.25","4,522.50","1.03M","0.47%"
"2021- 10- 22","4,536.50","4,530.00","4,551.50","4,515.25","1.32M","-0.12%"
"2021- 10- 21","4,541.75","4,525.00","4,543.25","4,510.25","938.57K","0.30%"
"2021- 10- 20","4,528.00","4,516.00","4,532.25","4,504.00","1.01M","0.37%"
"2021- 10- 19","4,511.25","4,475.75","4,517.50","4,471.75","1.02M","0.75%"
"2021- 10- 18","4,477.50","4,465.50","4,479.75","4,436.25","1.10M","0.34%"
"2021- 10- 15","4,462.50","4,433.00","4,467.50","4,426.25","1.19M","0.76%"
"2021- 10- 14","4,429.00","4,354.75","4,437.25","4,354.00","1.26M","1.70%"
"2021- 10- 13","4,355.00","4,327.50","4,364.75","4,318.75","1.37M","0.33%"
"2021- 10- 12","4,340.75","4,347.75","4,365.00","4,317.25","1.30M","-0.24%"
"2021- 10- 11","4,351.00","4,381.00","4,407.50","4,344.00","1.25M","-0.71%"
"2021- 10- 08","4,382.25","4,390.50","4,407.75","4,376.25","1.43M","-0.18%"
"2021- 10- 07","4,390.00","4,355.25","4,421.50","4,355.00","1.41M","0.83%"
"2021- 10- 06","4,354.00","4,334.00","4,357.50","4,273.75","2.20M","0.46%"
"2021- 10- 05","4,334.00","4,295.75","4,359.75","4,269.00","1.65M","1.00%"
"2021- 10- 04","4,291.25","4,349.00","4,362.00","4,267.50","2.14M","-1.21%"
"2021- 10- 01","4,343.75","4,301.00","4,365.75","4,260.00","2.27M","1.07%"
"2021- 09- 30","4,297.75","4,360.00","4,389.00","4,294.25","2.37M","-1.20%"
"2021- 09- 29","4,349.75","4,347.50","4,378.75","4,344.25","1.82M","0.14%"
"2021- 09- 28","4,343.50","4,429.75","4,442.00","4,334.75","2.31M","-2.02%"
"2021- 09- 27","4,433.00","4,446.00","4,472.00","4,425.00","1.31M","-0.29%"
"2021- 09- 24","4,445.75","4,439.00","4,453.00","4,410.75","1.18M","0.17%"
"2021- 09- 23","4,438.00","4,386.00","4,455.00","4,385.75","1.45M","1.23%"
"2021- 09- 22","4,384.00","4,336.50","4,406.50","4,321.25","1.77M","0.94%"
"2021- 09- 21","4,343.25","4,342.50","4,395.75","4,329.25","1.94M","-0.11%"
"2021- 09- 20","4,348.25","4,411.75","4,418.00","4,293.75","2.71M","-2.60%"
"2021- 09- 17","4,464.33","4,471.00","4,482.50","4,459.00","24.14K","-0.22%"
"2021- 09- 16","4,474.25","4,486.00","4,487.50","4,443.00","268.03K","-0.17%"
"2021- 09- 15","4,481.75","4,446.75","4,487.50","4,437.50","518.99K","0.84%"
"2021- 09- 14","4,444.50","4,475.50","4,489.50","4,435.00","893.79K","-0.55%"
"2021- 09- 13","4,469.00","4,461.00","4,492.75","4,444.75","1.53M","0.24%"
"2021- 09- 10","4,458.25","4,491.25","4,518.25","4,456.50","1.72M","-0.76%"
"2021- 09- 09","4,492.25","4,511.00","4,529.50","4,485.50","1.70M","-0.45%"
"2021- 09- 08","4,512.50","4,517.50","4,524.75","4,492.00","1.61M","-0.15%"
"2021- 09- 07","4,519.25","4,533.00","4,548.00","4,510.75","1.28M","-0.46%"
"2021- 09- 06","4,540.00","4,528.75","4,548.00","4,523.75","125.07K","0.25%"
"2021- 09- 05","4,528.75","4,533.75","4,534.75","4,528.50","6.03K","-0.13%"
"2021- 09- 03","4,534.50","4,536.75","4,549.50","4,519.25","1.16M","-0.02%"
"2021- 09- 02","4,535.25","4,522.50","4,544.00","4,516.00","1.02M","0.31%"
